ASK_1_PRICE,ASK_1_QTY,BID_1_PRICE,BID_1_QTY
2243800,118,2241200,200
2243800,118,2241600,100
2243800,118,2241200,200
2243800,118,2241600,100
2243800,118,2241300,100
2243800,118,2241200,200
2243800,118,2241300,100
2243800,118,2241300,200
2243800,118,2241300,100
2243800,118,2241400,100
2243800,118,2241400,200
2243800,118,2241400,100
2243800,118,2241500,100
2243800,118,2241500,200
2243800,118,2241500,100
2243800,118,2241600,100
2243800,118,2241600,200
2243800,119,2241600,200
2243700,100,2241600,200
2243700,100,2241600,100
2243700,100,2241700,100
2243700,100,2241700,200
2243600,200,2241700,200
2243600,200,2241700,100
2243600,200,2241500,18
2243600,200,2241600,100
2243600,200,2241600,200
2243500,100,2241600,200
2243500,100,2241600,100
2243500,100,2241500,18
2243500,100,2241500,118
2243700,100,2241500,118
2243700,100,2241500,18
2243700,100,2241600,100
2243700,100,2241600,200
2243700,100,2241600,100
2243700,100,2241700,100
2243700,100,2241700,200
2243700,100,2241700,100
2243400,200,2241700,100
2243400,200,2241500,18
2243400,217,2241500,18
2243300,100,2241500,18
2243300,100,2241400,18
2243400,117,2241400,18
2243400,117,2241400,118
2243400,17,2241400,118
2243400,117,2241400,118
2243300,200,2241400,118
2243300,200,2241400,18
2243200,100,2241400,18
2243300,100,2241400,18
2243200,200,2241400,18
2243100,100,2241400,18
2243200,100,2241400,18
2243400,17,2241400,18
2243400,17,2241400,118
2243300,100,2241400,118
2243300,100,2241400,18
2243400,117,2241400,18
2243400,117,2241400,118
2243400,117,2241400,100
2243400,135,2241400,100
2243400,35,2241400,100
2243400,135,2241400,100
2243300,200,2241400,100
2243300,200,2241200,200
2243300,218,2241200,200
2243300,218,2241300,100
2243300,218,2241300,200
2243200,100,2241300,200
2243200,100,2241300,100
2243200,100,2241200,200
2243200,100,2241200,300
2243300,318,2241200,300
2243300,318,2241200,200
2243300,318,2241300,100
2243300,318,2241300,200
2243300,118,2241300,200
2243300,18,2241300,200
2243400,35,2241300,200
2243400,35,2241300,218
2243400,35,2241300,118
2243400,35,2241400,100
2243400,35,2241400,200
2243400,135,2241400,200
2243400,35,2241400,200
2243400,17,2241400,200
2243400,17,2241400,218
2243400,117,2241400,218
2243400,17,2241400,218
2243400,17,2241400,118
2243600,200,2241400,118
2243600,200,2241400,18
2243600,200,2241500,100
2243600,200,2241500,200
2243600,200,2241500,100
2243600,200,2241600,100
2243600,200,2241600,200
2243800,1,2241600,200
2243800,1,2241600,218
2243500,200,2241600,218
2243500,200,2241600,118
2243600,17,2241600,118
2243600,17,2241600,218
2243300,200,2241600,218
2243300,200,2241600,118
2243300,200,2242200,100
2243300,200,2242200,200
2243300,200,2242200,100
2243300,300,2242200,100
2243300,100,2242200,100
2243600,17,2242200,100
2243500,100,2242200,100
2243500,100,2241200,100
2243500,100,2241300,100
2243500,100,2241300,200
2243500,100,2241300,100
2243500,100,2241400,100
2243500,100,2241400,200
2243500,100,2241400,100
2243500,100,2241500,100
2243500,100,2241500,200
2243500,118,2241500,200
2243500,118,2242300,100
2243500,118,2242300,200
2243500,18,2242300,200
2243700,34,2242300,200
2243700,134,2242300,200
2243700,118,2242300,200
2243700,100,2242300,200
2243800,101,2242300,200
2243800,101,2242300,100
2243800,101,2241500,18
2243800,101,2241600,100
2243800,101,2241600,200
2243800,101,2241600,100
2243800,101,2241700,100
2243800,101,2241700,200
2243800,119,2241700,200
2243800,119,2242400,100
2243800,119,2242400,200
2243800,119,2242400,100
2243800,119,2242400,200
2243500,100,2242400,200
2243500,200,2242400,200
2243500,300,2242400,200
2243500,300,2242400,100
2243500,300,2242600,100
2243500,300,2242600,200
2243500,200,2242600,200
2243500,100,2242600,200
2243500,100,2242600,100
2243500,200,2242600,100
2243500,100,2242600,100
2243400,100,2242600,100
2243400,200,2242600,100
2243400,100,2242600,100
2243500,100,2242600,100
2243400,100,2242600,100
2243500,200,2242600,100
2243500,100,2242600,100
2243500,200,2242600,100
2243500,400,2242600,100
2243500,300,2242600,100
2243400,100,2242600,100
2243500,400,2242600,100
2243500,300,2242600,100
2243400,100,2242600,100
2243500,400,2242600,100
2243500,200,2242600,100
2243500,100,2242600,100
2243500,200,2242600,100
2243500,100,2242600,100
2243500,200,2242600,100
2243500,200,2242400,100
2243500,200,2242700,100
2243500,100,2242700,100
2243700,100,2242700,100
2243700,118,2242700,100
2243500,400,2242700,100
2243500,600,2242700,100
2243400,100,2242700,100
2243400,100,2242400,100
2243400,100,2242400,100
2242800,2,2242400,100
2243400,100,2242400,100
2243400,118,2242400,100
2243400,100,2242400,100
2243300,3,2242400,100
2243000,400,2242400,100
2242900,100,2242400,100
2242900,100,2241300,18
2242900,100,2241200,18
2242900,100,2241000,100
2242900,100,2241000,200
2242900,100,2241000,100
2242900,118,2241000,100
2242900,135,2241000,100
2242800,1,2241000,100
2242800,1,2240900,100
2242800,1,2240900,200
2242800,1,2240900,100
2242800,19,2240900,100
2242700,100,2240900,100
2242700,100,2240800,400
2242600,1,2240800,400
2242600,1,2240800,500
2242600,1,2240800,400
2242600,1,2240800,418
2242800,100,2240800,418
2242700,1,2240800,418
2242700,1,2240800,518
2242900,100,2240800,518
2242800,1,2240800,518
2242800,1,2240800,418
2242800,1,2240900,100
2242800,1,2240900,200
2242800,1,2240900,218
2242800,1,2240900,118
2242800,11,2240900,118
2242700,100,2240900,118
2242600,1,2240900,118
2242600,1,2240900,18
2242900,100,2240900,18
2242800,1,2240900,18
2242800,1,2240900,118
2242800,1,2241200,18
2242800,1,2241200,118
2242800,1,2241200,100
2242800,1,2240900,118
2243100,100,2240900,118
2243000,1,2240900,118
2243000,1,2240900,18
2243000,1,2241000,100
2243000,1,2241000,200
2243000,1,2241000,100
2243000,1,2241100,100
2243000,1,2241100,200
2243000,1,2242200,100
2243000,1,2242200,200
2243300,18,2242200,200
2243200,1,2242200,200
2243900,100,2242200,200
2243800,1,2242200,200
2243800,101,2242200,200
2243400,400,2242200,200
2243300,1,2242200,200
2243300,101,2242200,200
2243300,101,2242200,100
2243300,101,2241300,18
2243300,101,2241400,100
2243300,101,2241400,200
2243300,118,2241400,200
2243300,118,2241400,218
2243300,101,2241400,218
2242900,100,2241400,218
2242800,1,2241400,218
2242800,1,2241400,118
2242800,1,2242100,100
2242800,1,2242100,200
2242900,100,2242100,200
2242900,100,2242100,200
2243200,10,2242100,200
2243100,100,2242100,200
2243200,10,2242100,200
2243400,401,2242100,200
2243200,100,2242100,200
2243400,401,2242100,200
2243400,301,2242100,200
2243400,1,2242100,200
2243900,100,2242100,200
2243900,100,2243500,500
2243900,100,2243500,600
2243900,100,2243700,100
2243900,100,2243700,200
2243900,100,2243700,300
2243900,100,2243700,400
2243900,100,2243700,500
2244000,100,2243700,500
2244000,100,2243700,500
2243900,200,2243700,500
2243900,100,2243700,500
2244000,100,2243700,500
2243900,200,2243700,500
2243900,100,2243700,500
2244000,100,2243700,500
2243900,200,2243700,500
2243900,200,2243700,400
2243900,200,2243700,370
2243900,200,2243700,300
2243900,200,2243700,200
2243900,200,2243700,100
2243900,200,2243500,600
2243900,200,2243500,500
2243900,200,2242200,100
2243900,200,2242100,118
2243900,200,2242100,218
2243900,200,2242100,118
2243900,200,2242100,100
2243900,218,2242100,100
2243700,100,2242100,100
2243900,218,2242100,100
2243900,200,2242100,100
2243900,219,2242100,100
2243400,10,2242100,100
2243900,219,2242100,100
2243900,200,2242100,100
2243900,219,2242100,100
2243900,219,2241200,100
2243900,219,2241300,100
2243900,219,2241300,200
2243900,219,2241300,100
2243900,219,2241400,100
2243900,219,2241400,200
2243900,219,2241400,100
2243900,219,2241500,100
2243900,219,2241500,200
2243900,219,2241500,100
2243900,219,2241600,100
2243900,219,2241600,200
2243900,319,2241600,200
2243900,319,2241600,100
2243900,319,2241700,100
2243900,319,2241700,200
2243900,319,2241700,100
2243900,319,2241800,100
2243900,319,2241800,200
2243900,319,2241800,100
2243900,319,2241900,100
2243200,100,2241900,100
2243200,100,2241900,200
2243200,100,2241900,100
2243200,100,2241200,100
2243200,100,2241300,100
2243200,100,2241300,200
2243700,100,2241300,200
2243700,100,2241300,100
2243700,100,2241400,100
2243700,116,2241400,100
2243700,116,2241400,200
2243700,116,2241400,100
2243700,116,2241500,100
2243700,116,2241500,200
2243700,116,2241500,100
2243700,116,2241600,100
2243700,116,2241600,200
2243700,116,2241600,100
2243700,116,2241700,100
2243700,116,2241700,200
2243700,116,2241700,100
2243700,116,2241800,100
2243700,116,2241800,200
2243600,100,2241800,200
2243600,100,2241800,100
2243600,100,2241200,100
2243600,100,2241300,100
2243600,100,2241300,200
2243600,100,2241300,100
2243600,100,2241400,100
2243600,100,2241400,200
2243600,100,2241400,100
2243600,100,2241500,100
2243600,100,2241500,200
2243600,100,2241500,100
2243600,100,2241600,100
2243600,100,2241600,200
2243600,100,2241600,100
2243600,100,2241700,100
2243600,100,2241700,200
2243200,100,2241700,200
2243200,100,2241700,100
2243200,100,2241200,100
2243200,100,2241300,100
2243200,100,2241300,200
2243500,100,2241300,200
2243500,100,2241300,100
2243500,100,2241400,100
2243500,100,2241400,200
2243500,100,2241400,100
2243500,100,2241500,100
2243500,100,2241500,200
2243500,100,2241500,100
2243500,100,2241600,100
2243500,100,2241600,200
2243500,119,2241600,200
2243500,119,2242200,100
2243500,119,2242200,200
2243500,119,2242200,100
2243500,119,2241600,200
2243500,119,2241600,100
2243500,19,2241600,100
2243700,16,2241600,100
2243900,219,2241600,100
2243900,219,2241600,100
2243900,219,2241600,100
2243000,100,2241600,100
2243000,100,2241500,19
2243000,100,2241400,19
2243000,100,2241200,100
2243000,100,2242100,100
2243000,100,2242100,100
2243900,200,2242100,100
2243900,200,2242100,119
2243900,200,2242100,100
2243900,200,2242100,208
2243900,200,2242100,227
2243900,200,2242200,100
2243900,200,2242200,119
2243900,200,2242300,1
2243900,400,2242300,1
2243900,200,2242300,1
2243900,200,2242600,100
2243900,200,2242300,1
2243900,200,2243300,200
2243900,200,2243300,300
2244000,100,2243300,300
2244000,100,2243300,300
2243900,200,2243300,300
2244000,100,2243300,300
2243900,200,2243300,300
2243900,100,2243300,300
2244000,100,2243300,300
2244300,70,2243300,300
2244300,70,2243700,100
2244400,150,2243700,100
2244400,120,2243700,100
2244400,20,2243700,100
2244500,2,2243700,100
2245200,19,2243700,100
2245300,16,2243700,100
2245300,16,2243700,100
2245300,16,2243700,100
2245300,16,2243700,100
2245200,2,2243700,100
2245200,2,2243700,100
2245200,2,2243700,100
2245500,2,2243700,100
2245400,2,2243700,100
2245400,2,2243700,119
2245300,100,2243700,119
2245200,2,2243700,119
2245200,2,2243700,100
2245100,1,2243700,100
2245000,2,2243700,100
2245000,2,2243300,300
2245000,2,2244200,100
2245000,2,2244200,100
2245000,2,2244200,100
2244900,100,2244200,100
2244800,2,2244200,100
2244800,2,2244200,100
2244800,2,2244200,100
2244800,2,2244200,100
2244800,2,2244200,100
2244800,2,2244200,72
2244800,2,2243900,50
2244300,28,2243900,50
2244300,30,2243900,50
2244300,30,2243300,300
2244300,2,2243300,300
2244900,100,2243300,300
2244900,101,2243300,300
2244900,1,2243300,300
2244900,101,2243300,300
2244900,101,2243300,319
2244900,101,2243600,100
2244900,100,2243600,100
2245000,200,2243600,100
2245000,200,2243600,100
2244900,100,2243600,100
2244900,100,2243400,20
2245000,200,2243400,20
2244900,100,2243400,20
2245000,200,2243400,20
2244900,1,2243400,20
2244900,1,2243400,20
2244900,1,2243400,20
2245000,200,2243400,20
2245200,19,2243400,20
2245400,16,2243400,20
2245400,16,2244000,100
2245500,22,2244000,100
2245500,22,2244800,100
2245500,20,2244800,100
2246000,1100,2244800,100
2245800,100,2244800,100
2245800,100,2244800,100
2245800,100,2244800,100
2245800,100,2244800,24
2245800,100,2243500,135
2245800,116,2243500,135
2245800,135,2243500,135
2245800,135,2243500,35
2245600,16,2243500,35
2245600,35,2243500,35
2245600,16,2243500,35
2245700,19,2243500,35
2245800,116,2243500,35
2245800,135,2243500,35
2245800,135,2243500,19
2245800,135,2243400,39
2245300,16,2243400,39
2245700,19,2243400,39
2245700,19,2243600,19
2245700,19,2243400,39
2245400,19,2243400,39
2245400,19,2243400,20
2245700,19,2243400,20
2245700,19,2243400,39
2245400,100,2243400,39
2245400,116,2243400,39
2245400,116,2243400,20
2245400,135,2243400,20
2245400,35,2243400,20
2245400,35,2243400,420
2245400,16,2243400,420
2245400,16,2243400,439
2245500,15,2243400,439
2245600,24,2243400,439
2245600,24,2243700,19
2245600,19,2243700,19
2245600,19,2243400,439
2245500,100,2243400,439
2245600,19,2243400,439
2245800,136,2243400,439
2245800,136,2243700,19
2245800,155,2243700,19
2245800,150,2243700,19
2245800,150,2243400,439
2245500,19,2243400,439
2245800,150,2243400,439
2245000,200,2243400,439
2245000,200,2243400,420
2245000,200,2243800,100
2245000,200,2243800,100
2245000,120,2243800,100
2244400,100,2243800,100
2244400,100,2243800,100
2244400,100,2243600,100
2244400,100,2243400,420
2244400,100,2243400,420
2244400,100,2243400,400
2244400,100,2243400,120
2244400,100,2243400,120
2244400,100,2243300,300
2244400,100,2243400,100
2244400,100,2243300,300
2244400,100,2243300,299
2244400,100,2243300,297
2244400,100,2243300,295
2244400,100,2243300,293
2244400,100,2243300,291
2244400,300,2243300,291
2244400,300,2243300,115
2244400,300,2243300,100
2244400,300,2243300,15
2244400,300,2242500,16
2244400,300,2243300,200
2244400,300,2243300,300
2244400,300,2243300,100
2244400,300,2242600,100
2244400,300,2243200,100
2244400,300,2242600,100
2244400,300,2243200,100
2244400,300,2242600,100
2244400,300,2243200,100
2244400,300,2242600,100
2244400,300,2242300,19
2244400,300,2242400,100
2244200,19,2242400,100
2244200,19,2242300,19
2244200,19,2242200,16
2244200,19,2241800,16
2244200,19,2241800,35
2244200,19,2241800,19
2244200,19,2241600,200
2244200,19,2241600,216
2244200,19,2241600,235
2244200,19,2242900,100
2244300,200,2242900,100
2244300,200,2241600,235
2244300,200,2241700,19
2244400,100,2241700,19
2244400,119,2241700,19
2244200,200,2241700,19
2244200,216,2241700,19
2244200,235,2241700,19
2243900,16,2241700,19
2244200,235,2241700,19
2243900,19,2241700,19
2243900,19,2243200,200
2243900,19,2243200,100
2244200,19,2243200,100
2244400,300,2243200,100
2244400,100,2243200,100
2244400,100,2241700,19
2244400,116,2241700,19
2244400,316,2241700,19
2244400,335,2241700,19
2244400,340,2241700,19
2244400,140,2241700,19
2242500,83,2241700,19
2242500,83,2241600,235
2242500,83,2241600,219
2242500,83,2241600,200
2243700,19,2241600,200
2243700,19,2242500,17
2243800,19,2242500,17
2244400,316,2242500,17
2244400,335,2242500,17
2244400,335,2241800,19
2244400,350,2241800,19
2244100,16,2241800,19
2243700,19,2241800,19
2244100,16,2241800,19
2244400,335,2241800,19
2244400,340,2241800,19
2244400,340,2241700,16
2243700,16,2241700,16
2243700,35,2241700,16
2243700,35,2241200,100
2243400,19,2241200,100
2243400,19,2241200,119
2243700,35,2241200,119
2243700,35,2241200,119
2243700,35,2241500,1
2243500,100,2241500,1
2243500,119,2241500,1
2243500,119,2241200,119
2243500,319,2241200,119
2243500,319,2241300,100
2243500,119,2241300,100
2243500,319,2241300,100
2243500,319,2241500,100
2243500,119,2241500,100
2243500,119,2241700,200
2243500,100,2241700,200
2243500,119,2241700,200
2243500,100,2241700,200
2243500,119,2241700,200
2243500,219,2241700,200
2243500,219,2241700,180
2243500,219,2241500,100
2243500,219,2241500,100
2243500,219,2241500,100
2243500,219,2241500,100
2243500,219,2241500,100
2243500,219,2241500,100
2243500,219,2241500,91
2243500,219,2241200,100
2241600,100,2241200,100
2241600,100,2240600,19
2241200,100,2240600,19
2241200,200,2240600,19
2241200,200,2240900,19
2241200,200,2240600,19
2241200,200,2240500,19
2241200,200,2239700,400
2241100,217,2239700,400
2241100,217,2239700,400
2240500,100,2239700,400
2240500,317,2239700,400
2240500,417,2239700,400
2240500,417,2239700,45
2240500,417,2239700,345
2240500,417,2239700,300
2240500,417,2239700,245
2240500,417,2239700,145
2240500,317,2239700,145
2240500,336,2239700,145
2240500,336,2239700,245
2240500,317,2239700,245
2240500,317,2239700,100
2240500,317,2239100,30
2240500,317,2239600,100
2240500,217,2239600,100
2240500,117,2239600,100
2240500,117,2239100,30
2240500,100,2239100,30
2240500,82,2239100,30
2240500,101,2239100,30
2240500,101,2238500,16
2240500,101,2238600,100
2240500,82,2238600,100
2240500,82,2238600,119
2240500,82,2238600,100
2240500,101,2238600,100
2239900,400,2238600,100
2239900,400,2238500,16
2239900,400,2238100,16
2239900,400,2238100,116
2239900,419,2238100,116
2239900,419,2238100,100
2239900,435,2238100,100
2239900,535,2238100,100
2239900,435,2238100,100
2239900,419,2238100,100
2239900,435,2238100,100
2239900,535,2238100,100
2239900,535,2238100,100
2239900,535,2238000,100
2239900,535,2237400,35
2239900,535,2237400,16
2239900,535,2236500,100
2239900,535,2236500,116
2238600,16,2236500,116
2238600,35,2236500,116
2238600,35,2236500,135
2238600,19,2236500,135
2238600,19,2236500,142
2238600,19,2236500,135
2238200,100,2236500,135
2238600,19,2236500,135
2238500,100,2236500,135
2238500,119,2236500,135
2238500,19,2236500,135
2238300,100,2236500,135
2238500,19,2236500,135
2238400,100,2236500,135
2238400,119,2236500,135
2238400,19,2236500,135
2238300,100,2236500,135
2238500,19,2236500,135
2238400,100,2236500,135
2238400,119,2236500,135
2238400,19,2236500,135
2238300,100,2236500,135
2238300,100,2236500,116
2238300,119,2236500,116
2238300,19,2236500,116
2238200,100,2236500,116
2238300,19,2236500,116
2238300,119,2236500,116
2238300,19,2236500,116
2238200,100,2236500,116
2238200,100,2236500,135
2238400,19,2236500,135
2238400,119,2236500,135
2238400,100,2236500,135
2238900,19,2236500,135
2238600,100,2236500,135
2238600,119,2236500,135
2238600,19,2236500,135
2238400,100,2236500,135
2238400,119,2236500,135
2238400,19,2236500,135
2238300,100,2236500,135
2238300,100,2236500,116
2238300,119,2236500,116
2238300,19,2236500,116
2238200,100,2236500,116
2238200,100,2236500,16
2238200,119,2236500,16
2238200,19,2236500,16
2238000,100,2236500,16
2238200,19,2236500,16
2238100,100,2236500,16
2238300,19,2236500,16
2238200,100,2236500,16
2238200,100,2236700,100
2238300,19,2236700,100
2238100,100,2236700,100
2239100,16,2236700,100
2238200,100,2236700,100
2238900,19,2236700,100
2238400,100,2236700,100
2238900,19,2236700,100
2238500,100,2236700,100
2238500,119,2236700,100
2238500,19,2236700,100
2238400,100,2236700,100
2238400,119,2236700,100
2238400,19,2236700,100
2238300,100,2236700,100
2238500,19,2236700,100
2238500,119,2236700,100
2238500,19,2236700,100
2238200,100,2236700,100
2238400,19,2236700,100
2238400,119,2236700,100
2238400,19,2236700,100
2238300,100,2236700,100
2238400,19,2236700,100
2238400,119,2236700,100
2238400,100,2236700,100
2238500,19,2236700,100
2238200,100,2236700,100
2238400,19,2236700,100
2238400,119,2236700,100
2238400,100,2236700,100
2238500,19,2236700,100
2238200,100,2236700,100
2238400,19,2236700,100
2238400,119,2236700,100
2238400,100,2236700,100
2238500,19,2236700,100
2238200,100,2236700,100
2238400,19,2236700,100
2238400,119,2236700,100
2238400,19,2236700,100
2238000,100,2236700,100
2238400,19,2236700,100
2238100,100,2236700,100
2238400,19,2236700,100
2238500,19,2236700,100
2238700,16,2236700,100
2239100,16,2236700,100
2239100,16,2236700,119
2239200,19,2236700,119
2239200,19,2236700,119
2239200,19,2236700,119
2239100,100,2236700,119
2239100,119,2236700,119
2239100,119,2236700,119
2237500,10,2236700,119
2239100,119,2236700,119
2239100,119,2236700,19
2239100,119,2237000,100
2239100,119,2237000,119
2239000,100,2237000,119
2239000,119,2237000,119
2239000,119,2237000,100
2239000,119,2237000,119
2239000,119,2237000,135
2239000,100,2237000,135
2239000,119,2237000,135
2239000,100,2237000,135
2239000,119,2237000,135
2239000,119,2237000,35
2239000,119,2237200,100
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,100
2239000,119,2237200,100
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,100
2239000,119,2237200,100
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,100
2239000,119,2237200,100
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,119
2239000,100,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,119,2237200,119
2239000,100,2237200,119
2239000,100,2237200,100
2239000,119,2237200,100
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,100
2239000,100,2237200,119
2239000,100,2237200,100
2239000,119,2237200,100
2239000,129,2237200,100
2239000,110,2237200,100
2239000,110,2237200,119
2239000,110,2237200,100
2239000,129,2237200,100
2239000,144,2237200,100
2239000,144,2237200,100
2239000,144,2237300,10
2239000,125,2237300,10
2239000,125,2237300,29
2239000,110,2237300,29
2239000,110,2237300,29
2239000,110,2237300,29
2239000,101,2237300,29
2239000,11,2237300,29
2239000,10,2237300,29
2239100,100,2237300,29
2239100,11,2237300,29
2239100,1,2237300,29
2239200,15,2237300,29
2239300,35,2237300,29
2239300,19,2237300,29
2239700,16,2237300,29
2239900,400,2237300,29
2239900,416,2237300,29
2239900,435,2237300,29
2239900,435,2237800,100
2239900,435,2237800,116
2239900,435,2237800,16
2239900,435,2238400,100
2239900,419,2238400,100
2239900,400,2238400,100
2239900,400,2238400,100
2239900,419,2238400,100
2239900,419,2237700,19
2239400,16,2237700,19
2239400,16,2237300,10
2239400,35,2237300,10
2239400,35,2237100,19
2239400,35,2237000,16
2239400,35,2237200,100
2239400,35,2237200,119
2239400,135,2237200,119
2239400,116,2237200,119
2239400,135,2237200,119
2239400,135,2237200,100
2239400,135,2237200,119
2239400,135,2238200,100
2239400,119,2238200,100
2239400,100,2238200,100
2239200,100,2238200,100
2239100,100,2238200,100
2239100,100,2237500,19
2239100,100,2237500,119
2239000,100,2237500,119
2239000,100,2237500,100
2239000,100,2237500,119
2239000,100,2237500,100
2239000,100,2237500,119
2238100,50,2237500,119
2239000,100,2237500,119
2239000,100,2237500,100
2239000,100,2237200,19
2239000,100,2237200,119
2239000,200,2237200,119
2239000,200,2237200,100
2239000,219,2237200,100
2239000,219,2237000,7
2238800,16,2237000,7
2238800,16,2236300,100
2238800,16,2236300,116
2238800,16,2236300,135
2238800,31,2236300,135
2238800,50,2236300,135
2238800,34,2236300,135
2238800,15,2236300,135
2238900,19,2236300,135
2238900,19,2237100,16
2238900,19,2237100,116
2238900,19,2237200,16
2239000,200,2237200,16
2239000,200,2237200,35
2239000,200,2237200,16
2239000,219,2237200,16
2239000,219,2237100,16
2239000,219,2237100,35
2239000,219,2237100,16
2239000,219,2237100,35
2239000,219,2237100,16
2239000,219,2237100,35
2239000,219,2237100,16
2239000,219,2237100,35
2239000,219,2237100,19
2238700,100,2237100,19
2238700,100,2236600,16
2238700,119,2236600,16
2238700,119,2236600,35
2238700,19,2236600,35
2238800,16,2236600,35
2239000,219,2236600,35
2239000,119,2236600,35
2239000,119,2236600,135
2239000,119,2237300,100
2239000,119,2237200,16
2238700,100,2237200,16
2238700,100,2237200,35
2238700,100,2237200,16
2238700,100,2237200,35
2238700,100,2237200,16
2238700,100,2237200,35
2238700,100,2237200,16
2238700,100,2237100,19
2238700,100,2236600,116
2238700,100,2236600,135
2238700,200,2236600,135
2238700,100,2236600,135
2238700,100,2236600,35
2238700,119,2236600,35
2238400,100,2236600,35
2238400,100,2237200,100
2238400,100,2237100,19
2238700,100,2237100,19
2238700,100,2237000,1
2238700,100,2237000,20
2238200,100,2237000,20
2238200,100,2237000,1
2238200,100,2236900,10
2238200,100,2236800,19
2238200,100,2236600,16
2238200,100,2236600,35
2238200,100,2236600,19
2238200,100,2236300,119
2238200,100,2236300,19
2238200,100,2235500,100
2238200,100,2236100,7
2238200,100,2235500,116
2238200,100,2235900,7
2238200,100,2235500,116
2238200,100,2235900,19
2238200,100,2235500,116
2238200,100,2235800,7
2238200,100,2235800,26
2238000,100,2235800,26
2238200,100,2235800,26
2238200,100,2236400,100
2238200,100,2236400,200
2238200,100,2236400,180
2238200,100,2236400,150
2238200,100,2236400,100
2238200,100,2236300,16
2238200,100,2235800,26
2238200,100,2235800,19
2238200,100,2235500,116
2238200,100,2235500,16
2238200,100,2235000,100
2238200,100,2235000,116
2238200,100,2235000,135
2238200,119,2235000,135
2237800,200,2235000,135
2237900,19,2235000,135
2238200,119,2235000,135
2238200,119,2235200,100
2238200,119,2235200,107
2238200,119,2235200,126
2238200,119,2235200,26
2238200,119,2235500,100
2238200,119,2235500,107
2238200,119,2235500,126
2238200,119,2235500,142
2238200,134,2235500,142
2237600,100,2235500,142
2237600,200,2235500,142
2237600,100,2235500,142
2237600,100,2235500,242
2237400,100,2235500,242
2237400,119,2235500,242
2237400,119,2235500,235
2237400,119,2235500,216
2237400,119,2235500,116
2237400,119,2235500,100
2237400,119,2235500,16
2237400,119,2235200,26
2237400,119,2235200,7
2237400,119,2235000,116
2237300,16,2235000,116
2237300,35,2235000,116
2237100,19,2235000,116
2237100,19,2235000,16
2237100,19,2234800,19
2236800,19,2234800,19
2236800,19,2234700,35
2236800,19,2234700,16
2236800,19,2233400,100
2236800,19,2233500,100
2236800,24,2233500,100
2236800,39,2233500,100
2236800,39,2233500,107
2236800,39,2233500,7
2236800,39,2233600,100
2236800,39,2233600,107
2236800,39,2233600,7
2236800,39,2233700,100
2236800,55,2233700,100
2236800,55,2233700,107
2236800,55,2233700,7
2236800,55,2233800,100
2236800,55,2233800,107
2236800,55,2233800,7
2236800,55,2233900,100
2236800,55,2233900,107
2236800,55,2233900,7
2236800,55,2234000,100
2236800,55,2234000,107
2236800,55,2234000,7
2236800,55,2234100,100
2236300,100,2234100,100
2236300,100,2234100,107
2236800,50,2234100,107
2236800,50,2234100,126
2236800,50,2234100,26
2236100,200,2234100,26
2236100,200,2234100,19
2236100,200,2234000,35
2236100,219,2234000,35
2236100,219,2234000,135
2236100,19,2234000,135
2236100,19,2234000,35
2236100,19,2234100,100
2236000,100,2234100,100
2235900,100,2234100,100
2236000,100,2234100,100
2236000,100,2234000,35
2236000,100,2234000,135
2236000,119,2234000,135
2235700,100,2234000,135
2235700,100,2234000,35
2235700,100,2234000,16
2235700,119,2234000,16
2235700,119,2233600,23
2235700,119,2233700,100
2235700,219,2233700,100
2235700,219,2234100,1
2235700,219,2233600,23
2235700,219,2233700,100
2235700,219,2233600,23
2235700,219,2233600,123
2235500,18,2233600,123
2235500,18,2233600,141
2235500,18,2233600,134
2234900,100,2233600,134
2234900,100,2233600,34
2234900,100,2233600,18
2234900,100,2233500,19
2234900,100,2232900,15
2234900,100,2233000,100
2234800,1,2233000,100
2234900,100,2233000,100
2234800,2,2233000,100
2234800,2,2233000,118
2234800,2,2233200,100
2234800,2,2233200,118
2234700,100,2233200,118
2234600,2,2233200,118
2234600,102,2233200,118
2234600,102,2233200,118
2234600,102,2233200,118
2234600,102,2233200,118
2234600,102,2233300,100
2234600,102,2233300,115
2234600,102,2233300,115
2234600,102,2233300,115
2234600,102,2233300,133
2234600,102,2233300,115
2234600,102,2233300,133
2234600,102,2233300,133
2234600,100,2233300,133
2234600,48,2233300,133
2234900,100,2233300,133
2234900,100,2233300,33
2234900,100,2233300,15
2234900,100,2233200,100
2234900,100,2233300,100
2234900,100,2233300,200
2235200,18,2233300,200
2235200,18,2233400,100
2235200,18,2233400,115
2235200,18,2233500,100
2235200,18,2233500,200
2235200,18,2233500,100
2235300,18,2233500,100
2235300,18,2235000,100
2235500,15,2235000,100
2235700,100,2235000,100
2235700,100,2235000,200
